timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687473544355,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20399,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,36,0,0
1687473544356,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,18824,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,42,0,0
1687473544361,44,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20041,136,5,5,https://pokeapi.co/api/v2/ability/limber,44,0,0
1687473544382,45,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18926,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,40,0,0
1687473544398,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21106,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,50,0,0
1687473544381,67,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,22227,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,66,0,0
1687473544405,44,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21691,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,43,0,0
1687473544398,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20259,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,50,0,0
1687473544427,32,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18820,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,32,0,0
1687473544448,45,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20421,142,5,5,https://pokeapi.co/api/v2/ability/color-change,32,0,0
1687473544459,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20261,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,38,0,0
1687473544449,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,26332,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,44,0,0
1687473544449,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,24552,136,5,5,https://pokeapi.co/api/v2/ability/static,45,0,0
1687473544497,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,26327,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,41,0,0
1687473544493,45,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,19259,138,5,5,https://pokeapi.co/api/v2/ability/immunity,45,0,0
1687473544498,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21953,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,50,0,0
1687473544498,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22495,134,5,5,https://pokeapi.co/api/v2/ability/damp,51,0,0
1687473544538,35,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22506,134,5,5,https://pokeapi.co/api/v2/ability/damp,35,0,0
1687473544538,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,25235,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,46,0,0
1687473544549,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20127,136,5,5,https://pokeapi.co/api/v2/ability/limber,42,0,0
1687473544549,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,22672,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,42,0,0
1687473544573,28,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20041,136,5,5,https://pokeapi.co/api/v2/ability/limber,28,0,0
1687473544586,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21298,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,36,0,0
1687473544601,34,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21693,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,34,0,0
1687473544591,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21695,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,45,0,0
1687473544599,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,22172,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,42,0,0
1687473544635,31,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,24560,136,5,5,https://pokeapi.co/api/v2/ability/static,31,0,0
1687473544628,45,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22223,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,38,0,0
1687473544642,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,18640,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,42,0,0
1687473544641,52,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,24544,136,5,5,https://pokeapi.co/api/v2/ability/static,40,0,0
1687473544666,28,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21949,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,28,0,0
1687473544694,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22672,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,48,0,0
1687473544684,58,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20405,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,58,0,0
1687473544694,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21943,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,49,0,0
1687473544448,317,Pokemon.Pokemon 3,200,OK,Poke.Pokemon 1-4,text,true,,227736,131,5,5,https://pokeapi.co/api/v2/pokemon/3,50,0,0
1687473544742,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22164,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,32,0,0
1687473544742,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21110,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,43,0,0
1687473544743,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22681,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,51,0,0
1687473544767,31,Pokemon.Ability chlorophyll,200,OK,Poke.Pokemon 1-4,text,true,,2540,129,5,5,https://pokeapi.co/api/v2/ability,31,0,0
1687473544785,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18632,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,29,0,0
1687473544794,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22172,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,40,0,0
1687473544793,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20427,142,5,5,https://pokeapi.co/api/v2/ability/color-change,41,0,0
1687473544798,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,21400,136,5,5,https://pokeapi.co/api/v2/ability/stench,43,0,0
1687473544825,27,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20405,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,27,0,0
1687473544673,200,Pokemon.Pokemon 4,200,OK,Poke.Pokemon 1-1,text,true,,255541,131,5,5,https://pokeapi.co/api/v2/pokemon/4,37,0,0
1687473544834,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,18641,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,39,0,0
1687473544852,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21108,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,42,0,0
1687473544840,55,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,19259,138,5,5,https://pokeapi.co/api/v2/ability/immunity,55,0,0
1687473544846,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,18920,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,49,0,0
1687473544874,34,Pokemon.Ability blaze,200,OK,Poke.Pokemon 1-1,text,true,,2532,129,5,5,https://pokeapi.co/api/v2/ability,34,0,0
1687473544874,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20401,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,38,0,0
1687473544895,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20425,142,5,5,https://pokeapi.co/api/v2/ability/color-change,47,0,0
1687473544908,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21436,136,5,5,https://pokeapi.co/api/v2/ability/stench,42,0,0
1687473544895,62,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,25239,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,56,0,0
1687473544895,62,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,18826,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,56,0,0
1687473544915,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21108,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,36,0,0
1687473544942,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,19263,138,5,5,https://pokeapi.co/api/v2/ability/immunity,40,0,0
1687473544951,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,18926,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,38,0,0
1687473544957,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21304,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,37,0,0
1687473544957,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20429,142,5,5,https://pokeapi.co/api/v2/ability/color-change,38,0,0
1687473544957,46,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,20195,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,42,0,0
1687473544982,35,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,25243,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,33,0,0
1687473544999,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,19226,138,5,5,https://pokeapi.co/api/v2/ability/immunity,50,0,0
1687473544989,61,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,18818,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,60,0,0
1687473544999,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,22223,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,51,0,0
1687473545003,52,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,26331,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,47,0,0
1687473545017,63,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21302,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,56,0,0
1687473545050,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20257,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,40,0,0
1687473545049,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,25237,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,41,0,0
1687473545055,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,22498,134,5,5,https://pokeapi.co/api/v2/ability/damp,43,0,0
1687473545080,31,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22219,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,31,0,0
1687473545097,62,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21294,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,61,0,0
1687473545091,68,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,26329,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,57,0,0
1687473545102,79,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,20133,136,5,5,https://pokeapi.co/api/v2/ability/limber,67,0,0
1687473545111,102,Pokemon.Pokemon 1,200,OK,Poke.Pokemon 1-5,text,true,,220965,131,5,5,https://pokeapi.co/api/v2/pokemon/1,48,0,0
1687473545159,57,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22227,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,57,0,0
1687473545159,57,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22500,134,5,5,https://pokeapi.co/api/v2/ability/damp,57,0,0
1687473545181,45,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,21694,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,40,0,0
1687473545214,28,Pokemon.Ability overgrow,200,OK,Poke.Pokemon 1-5,text,true,,2530,129,5,5,https://pokeapi.co/api/v2/ability,28,0,0
1687473545216,45,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20035,136,5,5,https://pokeapi.co/api/v2/ability/limber,44,0,0
1687473545242,32,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21434,136,5,5,https://pokeapi.co/api/v2/ability/stench,32,0,0
1687473545050,227,Pokemon.Pokemon 5,200,OK,Poke.Pokemon 1-2,text,true,,223421,131,5,5,https://pokeapi.co/api/v2/pokemon/5,41,0,0
1687473545227,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,24584,136,5,5,https://pokeapi.co/api/v2/ability/static,47,0,0
1687473545275,26,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18924,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,26,0,0
1687473545278,29,Pokemon.Ability solar-power,200,OK,Poke.Pokemon 1-2,text,true,,2534,129,5,5,https://pokeapi.co/api/v2/ability,29,0,0
1687473545261,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21693,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,47,0,0
1687473545278,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,21948,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,43,0,0
1687473545301,28,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18826,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,28,0,0
1687473545308,37,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,24558,136,5,5,https://pokeapi.co/api/v2/ability/static,33,0,0
1687473545307,52,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21430,136,5,5,https://pokeapi.co/api/v2/ability/stench,47,0,0
1687473545329,30,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20261,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,30,0,0
1687473545322,44,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,22665,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,40,0,0
1687473545345,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21947,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,34,0,0
1687473545359,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,26329,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,26,0,0
1687473545359,39,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,18930,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,38,0,0
1687473545366,44,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,22167,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,41,0,0
1687473545397,46,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22500,134,5,5,https://pokeapi.co/api/v2/ability/damp,46,0,0
1687473545385,59,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22676,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,58,0,0
1687473545398,46,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,18824,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,45,0,0
1687473545410,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,18637,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,38,0,0
1687473545443,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20047,136,5,5,https://pokeapi.co/api/v2/ability/limber,47,0,0
1687473545216,274,Pokemon.Pokemon 2,200,OK,Poke.Pokemon 1-3,text,true,,193736,131,5,5,https://pokeapi.co/api/v2/pokemon/2,154,0,0
1687473545444,58,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22174,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,51,0,0
1687473545450,56,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,20399,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,53,0,0
1687473545444,66,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20253,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,59,0,0
1687473545490,33,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21695,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,33,0,0
1687473545493,30,Pokemon.Ability overgrow,200,OK,Poke.Pokemon 1-3,text,true,,2531,129,5,5,https://pokeapi.co/api/v2/ability,30,0,0
1687473545502,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,18636,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,38,0,0
1687473545523,30,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,24550,136,5,5,https://pokeapi.co/api/v2/ability/static,30,0,0
1687473545510,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,26327,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,36,0,0
1687473545506,52,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,21108,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,40,0,0
1687473545523,36,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21438,136,5,5,https://pokeapi.co/api/v2/ability/stench,36,0,0
1687473545553,67,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21957,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,67,0,0
1687473545540,87,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20403,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,81,0,0
1687473545559,69,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,18924,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,69,0,0
1687473545558,70,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,22492,134,5,5,https://pokeapi.co/api/v2/ability/damp,70,0,0
1687473545558,71,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,20419,142,5,5,https://pokeapi.co/api/v2/ability/color-change,70,0,0
1687473545620,29,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22678,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,28,0,0
1687473545628,36,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,18834,141,5,5,https://pokeapi.co/api/v2/ability/speed-boost,36,0,0
1687473545627,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21110,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,32,0,0
1687473545628,37,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20043,136,5,5,https://pokeapi.co/api/v2/ability/limber,37,0,0
1687473545629,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,19259,138,5,5,https://pokeapi.co/api/v2/ability/immunity,39,0,0
1687473545649,29,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22172,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,28,0,0
1687473545665,37,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20257,142,5,5,https://pokeapi.co/api/v2/ability/battle-armor,33,0,0
1687473545665,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,20431,142,5,5,https://pokeapi.co/api/v2/ability/color-change,33,0,0
1687473545678,25,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18630,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,25,0,0
1687473545665,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21695,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,33,0,0
1687473545671,51,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,25239,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,51,0,0
1687473545703,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20403,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,32,0,0
1687473545703,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,19263,138,5,5,https://pokeapi.co/api/v2/ability/immunity,41,0,0
1687473545702,43,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,26334,136,5,5,https://pokeapi.co/api/v2/ability/sturdy,43,0,0
1687473545703,54,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,24548,136,5,5,https://pokeapi.co/api/v2/ability/static,42,0,0
1687473545722,60,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,21304,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,50,0,0
1687473545744,38,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21114,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,38,0,0
1687473545744,60,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,25241,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,60,0,0
1687473545745,59,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22489,134,5,5,https://pokeapi.co/api/v2/ability/damp,59,0,0
1687473545757,48,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21953,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,47,0,0
1687473545782,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,20421,142,5,5,https://pokeapi.co/api/v2/ability/color-change,49,0,0
1687473545804,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,20129,136,5,5,https://pokeapi.co/api/v2/ability/limber,36,0,0
1687473545805,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,22680,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,41,0,0
1687473545782,64,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,22235,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,52,0,0
1687473545804,50,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,21302,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,42,0,0
1687473545831,32,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,19259,138,5,5,https://pokeapi.co/api/v2/ability/immunity,32,0,0
1687473545846,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21695,139,5,5,https://pokeapi.co/api/v2/ability/sand-veil,47,0,0
1687473545846,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,22170,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,47,0,0
1687473545863,31,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,25243,140,5,5,https://pokeapi.co/api/v2/ability/flash-fire,30,0,0
1687473545854,40,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-1,text,true,,22229,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,40,0,0
1687473545894,32,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21302,141,5,5,https://pokeapi.co/api/v2/ability/shield-dust,31,0,0
1687473545893,53,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,18626,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,53,0,0
1687473545893,54,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,24548,136,5,5,https://pokeapi.co/api/v2/ability/static,45,0,0
1687473545926,36,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,22225,139,5,5,https://pokeapi.co/api/v2/ability/own-tempo,36,0,0
1687473545947,47,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,21951,141,5,5,https://pokeapi.co/api/v2/ability/volt-absorb,37,0,0
1687473545946,71,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20401,143,5,5,https://pokeapi.co/api/v2/ability/compound-eyes,48,0,0
1687473545963,83,Pokemon.Pokemon 5,200,OK,Poke.Pokemon 1-5,text,true,,223421,131,5,5,https://pokeapi.co/api/v2/pokemon/5,35,0,0
1687473545994,71,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22673,142,5,5,https://pokeapi.co/api/v2/ability/water-absorb,64,0,0
1687473546018,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,21110,138,5,5,https://pokeapi.co/api/v2/ability/insomnia,49,0,0
1687473546047,50,Pokemon.Ability solar-power,200,OK,Poke.Pokemon 1-5,text,true,,2538,129,5,5,https://pokeapi.co/api/v2/ability,50,0,0
1687473545846,260,Pokemon.Pokemon 3,200,OK,Poke.Pokemon 1-4,text,true,,227738,131,5,5,https://pokeapi.co/api/v2/pokemon/3,47,0,0
1687473545894,217,Pokemon.Pokemon 4,200,OK,Poke.Pokemon 1-1,text,true,,255549,131,5,5,https://pokeapi.co/api/v2/pokemon/4,52,0,0
1687473546065,49,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,22176,139,5,5,https://pokeapi.co/api/v2/ability/oblivious,46,0,0
1687473546097,33,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,21438,136,5,5,https://pokeapi.co/api/v2/ability/stench,29,0,0
1687473546108,26,Pokemon.Ability chlorophyll,200,OK,Poke.Pokemon 1-4,text,true,,2532,129,5,5,https://pokeapi.co/api/v2/ability,26,0,0
1687473546067,74,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-2,text,true,,20421,142,5,5,https://pokeapi.co/api/v2/ability/color-change,70,0,0
1687473546113,34,Pokemon.Ability solar-power,200,OK,Poke.Pokemon 1-1,text,true,,2532,129,5,5,https://pokeapi.co/api/v2/ability,32,0,0
1687473546114,41,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-3,text,true,,18635,140,5,5,https://pokeapi.co/api/v2/ability/cloud-nine,41,0,0
1687473546130,29,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-5,text,true,,18938,137,5,5,https://pokeapi.co/api/v2/ability/drizzle,26,0,0
1687473546134,42,GET Pokemons with this abilities,200,OK,Poke.Pokemon 1-4,text,true,,21396,136,5,5,https://pokeapi.co/api/v2/ability/stench,39,0,0
